,rand_2500_00,rand_2500_01,rand_2500_02,rand_2500_03,rand_2500_04,rand_2500_05,rand_2500_06,rand_2500_07,rand_2500_08,rand_2500_09,rand_2500_10,rand_2500_11,rand_2500_12,rand_2500_13,rand_2500_14,rand_2500_15,rand_2500_16,rand_2500_17,rand_2500_18,rand_2500_19,rand_2500_20,rand_2500_21,rand_2500_22,rand_2500_23,rand_2500_24,rand_2500_25,rand_2500_26,rand_2500_27,rand_2500_28,rand_2500_29,rand_2500_30,rand_2500_31,rand_2500_32,rand_2500_33,rand_2500_34,rand_2500_35,rand_2500_36,rand_2500_37,rand_2500_38,rand_2500_39,rand_2500_40,rand_2500_41,rand_2500_42,rand_2500_43,rand_2500_44,rand_2500_45,rand_2500_46,rand_2500_47,rand_2500_48,rand_2500_49
0,13.0,8.0,16.0,16.0,12.0,12.0,9.0,12.0,8.0,13.0,15.0,16.0,12.0,12.0,14.0,11.0,16.0,16.0,15.0,14.0,15.0,11.0,12.0,16.0,7.0,11.0,14.0,15.0,16.0,12.0,17.0,15.0,13.0,16.0,12.0,6.0,15.0,15.0,10.0,15.0,7.0,13.0,15.0,13.0,13.0,15.0,14.0,16.0,7.0,15.0
1,15.0,12.0,17.0,17.0,13.0,16.0,12.0,15.0,17.0,16.0,16.0,17.0,13.0,15.0,15.0,13.0,17.0,16.0,16.0,16.0,16.0,12.0,15.0,16.0,8.0,12.0,17.0,16.0,17.0,12.0,17.0,15.0,15.0,17.0,17.0,15.0,15.0,16.0,16.0,17.0,12.0,17.0,16.0,15.0,17.0,17.0,16.0,17.0,10.0,15.0
2,17.0,16.0,17.0,17.0,15.0,16.0,15.0,16.0,17.0,16.0,16.0,17.0,15.0,17.0,16.0,14.0,17.0,16.0,16.0,17.0,16.0,15.0,16.0,17.0,14.0,17.0,17.0,16.0,17.0,15.0,17.0,17.0,16.0,17.0,17.0,15.0,16.0,17.0,16.0,17.0,12.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0
3,17.0,16.0,17.0,17.0,16.0,16.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,16.0,17.0,17.0,16.0,16.0,17.0,15.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,15.0,16.0,17.0,17.0,17.0,14.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0
4,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
5,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
6,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
7,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
8,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
9,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
