,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
1836,-48.81180621,-27.36416577,5.0,255:96:96
1837,-48.77136095,-27.5817095,5.0,95:95:255
1838,-48.97748644,-27.27810062,0.0,255:255:255
1839,-48.97138513,-27.45192196,6.0,63:63:255
1840,-48.63060092,-27.84426519,3.0,255:160:160
1841,-48.96189268,-27.42904678,1.0,255:224:224
1842,-48.91712858,-27.86053576,2.0,255:192:192
1843,-48.89403683,-27.59809199,0.0,255:255:255
1844,-48.65863255,-27.31800799,-9999,255:255:255
1845,-48.90189692,-28.1862428,0.0,255:255:255
1846,-48.6029119,-27.91214196,0.0,255:255:255
1847,-48.92785211,-27.15338918,4.0,255:128:128
1848,-48.80830745,-28.34192842,1.0,255:224:224
1849,-48.88133432,-28.35580406,1.0,255:224:224
1850,-48.84412205,-27.40424915,10.0,0:0:255
1851,-48.63033911,-28.12010632,5.0,255:96:96
1852,-48.81297092,-28.31589066,2.0,255:192:192
1853,-48.92253402,-27.34683583,2.0,255:192:192
1854,-48.90695,-27.9915073,11.0,0:0:255
1855,-48.9278023,-28.28614376,3.0,159:159:255
1856,-48.92443228,-27.41759653,5.0,95:95:255
1857,-48.89636544,-28.35995188,1.0,255:224:224
1858,-48.67904831,-27.57460435,3.0,159:159:255
1859,-48.98654173,-27.14053433,4.0,255:128:128
1860,-48.55447306,-27.66808005,9.0,0:0:255
1861,-48.82006693,-27.24032975,5.0,95:95:255
1862,-48.96894809,-28.6269234,-9999,255:255:255
1863,-48.79579177,-27.28047924,3.0,159:159:255
1864,-48.90244909,-27.16606546,2.0,255:192:192
1865,-48.8259764,-28.05993028,4.0,127:127:255
1866,-48.99732517,-27.57620528,5.0,95:95:255
1867,-48.92387373,-28.43476077,0.0,255:255:255
1868,-48.71454579,-27.91685098,3.0,255:160:160
1869,-48.8496533,-27.91336752,9.0,255:0:0
1870,-48.90824296,-27.81667078,4.0,127:127:255
1871,-48.9264646,-27.15083642,4.0,255:128:128
1872,-48.96789611,-27.64297722,0.0,255:255:255
1873,-48.7681903,-27.23569354,3.0,159:159:255
1874,-48.85234932,-27.61539104,10.0,0:0:255
1875,-48.78044895,-28.0798929,0.0,255:255:255
1876,-48.83271359,-28.06007848,7.0,31:31:255
1877,-48.59248415,-27.40176022,1.0,255:224:224
1878,-48.77505404,-27.25350542,1.0,223:223:255
1879,-48.73189208,-27.63127591,6.0,63:63:255
1880,-48.63711077,-27.78375759,4.0,127:127:255
1881,-48.81587827,-27.83460493,15.0,0:0:255
1882,-48.53251906,-27.14302347,6.0,255:64:64
1883,-48.89248399,-27.587114,2.0,255:192:192
1884,-48.93185046,-28.43797387,5.0,95:95:255
1885,-48.415114,-27.47620297,1.0,223:223:255
1886,-48.628097,-27.32338889,3.0,255:160:160
1887,-48.88241857,-27.7948338,1.0,223:223:255
1888,-48.96215041,-27.60594719,12.0,0:0:255
1889,-48.78685511,-27.86549366,1.0,255:224:224
1890,-48.79276526,-27.40211826,4.0,255:128:128
1891,-48.71017614,-27.78720624,10.0,0:0:255
1892,-48.50674506,-27.49391913,3.0,159:159:255
1893,-48.7448006,-28.11420771,1.0,255:224:224
1894,-48.81732812,-27.84267955,13.0,0:0:255
1895,-48.64395559,-27.84193228,3.0,159:159:255
1896,-48.83655935,-27.04477287,6.0,63:63:255
1897,-48.94102174,-27.41748161,15.0,0:0:255
1898,-48.92218721,-28.04611627,4.0,127:127:255
1899,-48.80765372,-27.15667045,1.0,255:224:224
1900,-48.60557394,-27.01362033,5.0,255:96:96
1901,-48.63664378,-28.03036234,3.0,255:160:160
1902,-48.63287322,-27.52690364,0.0,255:255:255
1903,-48.49898986,-27.49108943,7.0,31:31:255
1904,-48.85855857,-27.36921136,1.0,223:223:255
1905,-48.87758564,-27.81079956,1.0,255:224:224
1906,-48.9945031,-28.35951924,0.0,255:255:255
1907,-48.617678,-27.11481113,-9999,255:255:255
1908,-48.79994535,-27.59463754,4.0,255:128:128
1909,-48.85842654,-27.78052119,14.0,0:0:255
1910,-48.7109343,-27.95659964,1.0,255:224:224
1911,-48.87555569,-27.74249012,7.0,31:31:255
1912,-48.65032944,-28.10277387,3.0,159:159:255
1913,-48.4694299,-27.5085988,3.0,159:159:255
1914,-48.97405364,-27.0658259,4.0,127:127:255
1915,-48.99694055,-27.2210825,4.0,255:128:128
1916,-48.90886344,-28.23796575,4.0,127:127:255
1917,-48.95988203,-27.35980598,0.0,255:255:255
1918,-48.81138757,-27.60460604,10.0,0:0:255
1919,-48.79862184,-27.84142988,3.0,159:159:255
1920,-48.83833804,-27.43330443,10.0,0:0:255
1921,-48.78994288,-27.69400911,7.0,31:31:255
1922,-48.91614209,-27.12087893,13.0,0:0:255
1923,-48.74955729,-28.21391348,4.0,127:127:255
1924,-48.66356691,-27.49977105,0.0,255:255:255
1925,-48.976714,-27.35938565,5.0,255:96:96
1926,-48.95440856,-27.06746984,1.0,255:224:224
1927,-48.4272545,-27.45070608,1.0,223:223:255
1928,-48.93012014,-27.9999098,2.0,191:191:255
1929,-48.80352734,-27.1512447,9.0,0:0:255
1930,-48.98188076,-28.22591758,1.0,255:224:224
1931,-48.75326887,-27.13541617,12.0,0:0:255
1932,-48.74151509,-27.17422788,5.0,255:96:96
1933,-48.85290498,-27.41041098,3.0,159:159:255
1934,-48.94913712,-27.40464287,8.0,0:0:255
1935,-48.75803117,-28.0628476,1.0,255:224:224
1936,-48.88569943,-27.66368414,6.0,255:64:64
1937,-48.85002531,-28.26399302,7.0,255:32:32
1938,-48.86011342,-27.10698738,5.0,95:95:255
1939,-48.62605076,-27.28672186,-9999,255:255:255
1940,-48.80998049,-27.66633896,12.0,0:0:255
1941,-48.99592379,-27.84024455,1.0,255:224:224
1942,-48.68519895,-27.29581448,8.0,255:0:0
1943,-48.63587422,-27.7595339,8.0,0:0:255
1944,-48.9146095,-27.50119759,3.0,255:160:160
1945,-48.96506727,-27.73268158,6.0,255:64:64
1946,-48.97156527,-28.14289639,2.0,191:191:255
1947,-48.96499722,-27.75548944,2.0,255:192:192
1948,-48.61273823,-27.91162779,1.0,255:224:224
1949,-48.9477273,-27.93680863,3.0,255:160:160
1950,-48.80757901,-27.80905045,3.0,255:160:160
1951,-48.98412696,-27.85807012,10.0,255:0:0
1952,-48.72386905,-27.51702027,15.0,0:0:255
1953,-48.82295872,-28.09198954,1.0,255:224:224
1954,-48.88442957,-27.28861474,1.0,255:224:224
1955,-48.66393891,-28.09589162,1.0,223:223:255
1956,-48.74800868,-28.4201288,0.0,255:255:255
1957,-48.87951784,-27.95378701,5.0,95:95:255
1958,-48.93451391,-27.3489574,1.0,255:224:224
1959,-48.56407318,-27.69163152,5.0,255:96:96
1960,-48.84542888,-27.4298302,3.0,159:159:255
1961,-48.71381703,-28.22358377,3.0,255:160:160
1962,-48.91495076,-27.03528591,30.0,255:0:0
1963,-48.74872129,-27.94675985,12.0,0:0:255
1964,-48.83403944,-27.23785598,3.0,159:159:255
1965,-48.93233041,-27.74354137,9.0,0:0:255
1966,-48.90273508,-28.27831066,5.0,255:96:96
1967,-48.8247211,-27.7424081,11.0,0:0:255
1968,-48.71095634,-27.24177166,3.0,159:159:255
1969,-48.87423638,-28.42277792,1.0,223:223:255
1970,-48.57097809,-27.41754771,3.0,159:159:255
1971,-48.74605927,-27.4695152,3.0,159:159:255
1972,-48.60801098,-27.8582506,2.0,191:191:255
1973,-48.92127674,-27.75496428,16.0,255:0:0
1974,-48.9813113,-28.12542654,9.0,255:0:0
1975,-48.79310454,-28.38118774,2.0,255:192:192
1976,-48.80658148,-28.20962272,9.0,0:0:255
1977,-48.89436076,-27.32858956,0.0,255:255:255
1978,-48.78975515,-28.29116472,7.0,255:32:32
1979,-48.74856998,-27.86546552,9.0,0:0:255
1980,-48.72327715,-27.55533565,5.0,95:95:255
1981,-48.83510649,-28.29637145,7.0,31:31:255
1982,-48.89739591,-27.53937666,2.0,255:192:192
1983,-48.64706027,-27.70343551,2.0,191:191:255
1984,-48.74549211,-27.96240255,11.0,0:0:255
1985,-48.79566161,-27.99405478,2.0,191:191:255
1986,-48.66981602,-27.51614604,11.0,0:0:255
1987,-48.90762811,-27.51516056,4.0,127:127:255
1988,-48.90584308,-27.36227058,11.0,0:0:255
1989,-48.86578112,-28.48957657,-9999,255:255:255
1990,-48.54901307,-27.73657949,7.0,31:31:255
1991,-48.84011215,-27.55669966,12.0,255:0:0
1992,-48.84641477,-27.34726494,5.0,95:95:255
1993,-48.64016985,-27.21448755,-9999,255:255:255
1994,-48.97361036,-28.54122914,1.0,255:224:224
1995,-48.80581745,-28.08691001,0.0,255:255:255
1996,-48.56506313,-27.40681019,10.0,255:0:0
1997,-48.96225082,-28.34841893,4.0,255:128:128
1998,-48.69718003,-27.33925324,6.0,255:64:64
1999,-48.85622311,-27.49144119,3.0,255:160:160
2000,-48.89624028,-27.34265767,5.0,95:95:255
2001,-48.81556786,-27.35638427,0.0,255:255:255
2002,-48.67985837,-27.89620399,4.0,127:127:255
2003,-48.90642254,-28.17846722,6.0,255:64:64
2004,-48.87054657,-27.28792166,4.0,127:127:255
2005,-48.73560322,-28.18265724,2.0,255:192:192
2006,-48.88497348,-27.94028864,6.0,255:64:64
2007,-48.8730435,-27.49290205,0.0,255:255:255
2008,-48.64052783,-27.41158385,6.0,63:63:255
2009,-48.75730851,-27.3438213,8.0,0:0:255
2010,-48.95286219,-28.0159547,2.0,255:192:192
2011,-48.7244514,-27.07891193,8.0,255:0:0
2012,-48.57833639,-27.58478231,3.0,159:159:255
2013,-48.94708434,-28.27919855,7.0,255:32:32
2014,-48.68075423,-27.61373628,2.0,255:192:192
2015,-48.96261038,-28.22069872,10.0,255:0:0
2016,-48.93350129,-27.6888503,2.0,255:192:192
2017,-48.92670181,-28.29144833,5.0,95:95:255
2018,-48.64202245,-27.27821337,4.0,255:128:128
2019,-48.73863516,-27.98539164,10.0,0:0:255
2020,-48.53116885,-27.33919178,6.0,63:63:255
2021,-48.94066516,-27.78845747,0.0,255:255:255
2022,-48.75020366,-27.57751847,4.0,255:128:128
2023,-48.92165179,-27.74374263,1.0,223:223:255
2024,-48.71747897,-27.20965153,1.0,223:223:255
2025,-48.76840223,-27.38342909,2.0,255:192:192
2026,-48.65336099,-27.84989712,7.0,31:31:255
2027,-48.93136989,-27.62811916,2.0,191:191:255
2028,-48.59650169,-27.08463609,1.0,255:224:224
2029,-48.72184177,-27.92434761,8.0,255:0:0
2030,-48.89442623,-28.18247041,1.0,255:224:224
2031,-48.73244069,-28.08198293,3.0,159:159:255
2032,-48.93054258,-27.24030472,5.0,255:96:96
2033,-48.89322502,-27.75548458,0.0,255:255:255
2034,-48.66310885,-27.01238041,0.0,255:255:255
2035,-48.93489067,-27.8389416,17.0,255:0:0
2036,-48.9217181,-28.16166737,2.0,255:192:192
2037,-48.70531795,-27.07650213,0.0,255:255:255
2038,-48.72585436,-27.54986863,10.0,0:0:255
2039,-48.71533113,-28.29309973,2.0,255:192:192
2040,-48.84408808,-27.43239518,6.0,63:63:255
2041,-48.90382463,-28.27047853,6.0,63:63:255
2042,-48.98686141,-27.26498898,4.0,255:128:128
2043,-48.99669218,-28.16426078,1.0,255:224:224
2044,-48.52225084,-27.48052966,3.0,255:160:160
2045,-48.65405676,-28.02151558,6.0,63:63:255
2046,-48.51981943,-27.74232802,10.0,0:0:255
2047,-48.91302418,-27.55707678,9.0,0:0:255
2048,-48.68380076,-28.03899538,2.0,255:192:192
2049,-48.63194887,-27.20671819,-9999,255:255:255
2050,-48.99878006,-28.32567148,3.0,159:159:255
2051,-48.64428131,-27.20306248,-9999,255:255:255
2052,-48.89041357,-28.33127353,0.0,255:255:255
2053,-48.96205372,-27.80762488,3.0,159:159:255
2054,-48.89772283,-27.78542743,6.0,255:64:64
2055,-48.82654458,-27.67469297,6.0,63:63:255
2056,-48.77269418,-27.92827784,9.0,0:0:255
2057,-48.62995869,-27.93077057,-9999,255:255:255
2058,-48.6653395,-27.9891851,2.0,191:191:255
2059,-48.65191499,-28.01320509,4.0,255:128:128
2060,-48.66549207,-27.2627905,-9999,255:255:255
2061,-48.82973382,-28.26617583,3.0,159:159:255
2062,-48.81593498,-28.30937874,10.0,255:0:0
2063,-48.98899392,-28.10893447,1.0,223:223:255
2064,-48.9132865,-27.23547704,8.0,0:0:255
2065,-48.99254106,-28.44153078,2.0,191:191:255
2066,-48.7442444,-27.60264787,9.0,0:0:255
2067,-48.75592163,-27.63136966,11.0,0:0:255
2068,-48.70883354,-27.32436166,7.0,31:31:255
2069,-48.9344249,-27.88276011,8.0,0:0:255
2070,-48.82379909,-27.22639286,1.0,223:223:255
2071,-48.75812951,-27.81323613,2.0,191:191:255
2072,-48.63389935,-27.57678213,8.0,255:0:0
2073,-48.61649099,-27.84594328,1.0,223:223:255
2074,-48.65060191,-27.08432672,2.0,191:191:255
2075,-48.67390127,-27.78145999,5.0,95:95:255
2076,-48.77858973,-27.85220457,0.0,255:255:255
2077,-48.9347413,-27.13229377,6.0,255:64:64
2078,-48.98566368,-28.44727515,0.0,255:255:255
2079,-48.82294446,-27.54952193,1.0,255:224:224
2080,-48.85007751,-27.21235975,3.0,255:160:160
2081,-48.65207381,-27.35520235,5.0,95:95:255
2082,-48.65233651,-27.30503038,-9999,255:255:255
2083,-48.91825809,-28.43098861,2.0,255:192:192
2084,-48.60351368,-27.04965175,-9999,255:255:255
2085,-48.99124591,-27.49037754,0.0,255:255:255
2086,-48.86131401,-27.28645088,3.0,159:159:255
2087,-48.99057296,-28.09534886,3.0,159:159:255
2088,-48.68477121,-27.14302367,7.0,255:32:32
2089,-48.77943605,-27.28936504,0.0,255:255:255
2090,-48.74300712,-27.15089872,12.0,0:0:255
2091,-48.72676636,-28.31574018,4.0,127:127:255
2092,-48.85225977,-27.26126722,4.0,255:128:128
2093,-48.91145099,-27.23266078,8.0,0:0:255
2094,-48.78533823,-28.04177404,11.0,0:0:255
2095,-48.52216896,-27.12723064,18.0,255:0:0
2096,-48.69831633,-27.01094424,4.0,127:127:255
2097,-48.75215973,-27.2214929,4.0,255:128:128
2098,-48.90513219,-28.39452645,5.0,95:95:255
2099,-48.92451049,-28.12573193,9.0,0:0:255
2100,-48.38637718,-27.4782657,9.0,255:0:0
2101,-48.73883168,-27.71054957,2.0,255:192:192
2102,-48.86714733,-28.0638826,2.0,255:192:192
2103,-48.91877997,-28.48603821,6.0,255:64:64
2104,-48.9452622,-28.37600837,2.0,191:191:255
2105,-48.646714,-27.38526949,1.0,255:224:224
2106,-48.6423776,-27.76317551,6.0,63:63:255
2107,-48.87751891,-28.07452628,17.0,255:0:0
2108,-48.88004848,-27.51319795,12.0,0:0:255
2109,-48.55041346,-27.66874867,0.0,255:255:255
2110,-48.76827794,-27.21764104,8.0,0:0:255
2111,-48.68547603,-27.93740764,0.0,255:255:255
2112,-48.90076513,-27.35581163,3.0,159:159:255
2113,-48.87802652,-27.74011755,4.0,127:127:255
2114,-48.89828881,-27.83908391,8.0,0:0:255
2115,-48.9751025,-27.1886896,2.0,255:192:192
2116,-48.69822674,-27.34132506,1.0,255:224:224
2117,-48.99781009,-27.13530477,6.0,63:63:255
2118,-48.95688954,-27.77227261,3.0,159:159:255
2119,-48.96830184,-27.54865084,2.0,191:191:255
2120,-48.90620931,-27.45661666,3.0,255:160:160
2121,-48.80958847,-27.57295292,1.0,255:224:224
2122,-48.85188382,-27.0065445,2.0,191:191:255
2123,-48.62665444,-27.5401908,2.0,255:192:192
2124,-48.68911738,-27.83826528,6.0,63:63:255
2125,-48.99037611,-27.62093425,4.0,127:127:255
2126,-48.91065493,-27.42823888,7.0,255:32:32
2127,-48.6852369,-27.57623008,1.0,255:224:224
2128,-48.66119378,-27.37012439,2.0,255:192:192
2129,-48.84293105,-27.12796141,2.0,191:191:255
2130,-48.97665243,-27.21148315,6.0,63:63:255
2131,-48.62504851,-27.22249877,1.0,255:224:224
2132,-48.61389799,-27.92786295,1.0,255:224:224
2133,-48.84698866,-27.97523468,3.0,159:159:255
2134,-48.98369984,-28.15786071,7.0,255:32:32
2135,-48.69773646,-27.83917742,7.0,31:31:255
2136,-48.70857366,-28.13432183,3.0,255:160:160
2137,-48.66220794,-27.38980357,0.0,255:255:255
2138,-48.75405933,-27.75240272,-9999,255:255:255
2139,-48.80369093,-28.31103215,1.0,255:224:224
2140,-48.98957724,-28.38155458,0.0,255:255:255
2141,-48.81499503,-27.17297262,11.0,0:0:255
2142,-48.91456308,-27.02057368,7.0,31:31:255
2143,-48.73079193,-27.54141701,1.0,255:224:224
2144,-48.67391117,-27.41235898,-9999,255:255:255
2145,-48.74903059,-27.59952005,7.0,255:32:32
2146,-48.50277155,-27.55734051,3.0,255:160:160
2147,-48.61866522,-27.76898336,2.0,191:191:255
2148,-48.73842582,-27.6697512,1.0,255:224:224
2149,-48.86279474,-28.24704929,1.0,223:223:255
2150,-48.64778105,-27.16362029,0.0,255:255:255
2151,-48.79152843,-28.13945506,1.0,255:224:224
2152,-48.93452891,-27.67079005,3.0,159:159:255
2153,-48.91498549,-27.24965181,2.0,255:192:192
2154,-48.64778841,-27.29162405,-9999,255:255:255
2155,-48.62433246,-27.29517085,-9999,255:255:255
2156,-48.80948091,-27.75210327,8.0,0:0:255
2157,-48.81808563,-28.21116517,8.0,0:0:255
2158,-48.9275388,-27.49717702,0.0,255:255:255
2159,-48.64748953,-27.78836512,12.0,0:0:255
2160,-48.84380398,-27.89555288,6.0,63:63:255
2161,-48.4917531,-27.76787106,16.0,0:0:255
2162,-48.87483834,-27.43382425,2.0,255:192:192
2163,-48.86265338,-27.07917537,1.0,255:224:224
2164,-48.86708228,-28.48470725,1.0,255:224:224
2165,-48.41160433,-27.47102074,0.0,255:255:255
2166,-48.55045557,-27.61100225,2.0,255:192:192
2167,-48.72180536,-27.05519611,1.0,255:224:224
2168,-48.97944977,-28.13899646,1.0,223:223:255
2169,-48.79945451,-27.61391963,10.0,255:0:0
2170,-48.97667319,-28.37268168,11.0,0:0:255
2171,-48.84956022,-27.99205438,3.0,255:160:160
2172,-48.84751996,-28.15453447,9.0,0:0:255
2173,-48.54822415,-27.667699,1.0,223:223:255
2174,-48.69562762,-27.7823262,17.0,0:0:255
2175,-48.82575352,-27.8330155,5.0,95:95:255
2176,-48.81362585,-27.18249895,2.0,191:191:255
2177,-48.71381769,-27.46065011,-9999,255:255:255
2178,-48.94982172,-27.29593378,9.0,0:0:255
2179,-48.71323378,-27.17122817,2.0,191:191:255
2180,-48.83651029,-27.37844332,7.0,31:31:255
2181,-48.51046469,-27.73251676,2.0,191:191:255
2182,-48.96657068,-27.57464997,7.0,31:31:255
2183,-48.72946301,-28.11218366,2.0,255:192:192
2184,-48.59689061,-27.83340323,1.0,223:223:255
2185,-48.67516763,-28.2233516,1.0,255:224:224
2186,-48.67864464,-28.19312657,2.0,255:192:192
2187,-48.91755551,-27.99907626,1.0,255:224:224
2188,-48.6285326,-27.54575942,1.0,223:223:255
2189,-48.45300365,-27.62461993,1.0,255:224:224
2190,-48.65316416,-27.3309371,-9999,255:255:255
2191,-48.42783803,-27.39692874,2.0,191:191:255
2192,-48.97850072,-28.40410597,2.0,191:191:255
2193,-48.99441733,-27.60095624,12.0,255:0:0
2194,-48.77676051,-28.42442935,3.0,159:159:255
2195,-48.93210759,-28.17397094,2.0,255:192:192
2196,-48.77679354,-28.24450816,5.0,255:96:96
2197,-48.5086026,-27.59897827,3.0,255:160:160
2198,-48.77207197,-27.61721238,0.0,255:255:255
2199,-48.72879179,-28.04969782,3.0,255:160:160
2200,-48.56384126,-27.33056466,5.0,95:95:255
2201,-48.66458836,-27.27855688,29.0,0:0:255
2202,-48.70939371,-27.95220151,10.0,0:0:255
2203,-48.75258372,-28.27058103,1.0,223:223:255
2204,-48.79297181,-27.03013208,1.0,255:224:224
2205,-48.85333304,-27.72100602,1.0,255:224:224
2206,-48.91307823,-27.53108299,12.0,0:0:255
2207,-48.96664141,-28.00585161,1.0,255:224:224
2208,-48.75933738,-28.08730041,4.0,255:128:128
2209,-48.83687053,-27.18049864,1.0,223:223:255
2210,-48.78050923,-27.24942975,1.0,223:223:255
2211,-48.86097299,-27.1115854,5.0,95:95:255
2212,-48.73128147,-27.39513521,0.0,255:255:255
2213,-48.88876889,-28.2358835,2.0,191:191:255
2214,-48.94862339,-28.52290623,-9999,255:255:255
2215,-48.67688539,-27.13091213,6.0,63:63:255
2216,-48.80698591,-27.13575528,7.0,31:31:255
2217,-48.83955479,-27.50516421,4.0,255:128:128
2218,-48.75550852,-28.08587932,1.0,255:224:224
2219,-48.83629047,-27.02538971,3.0,159:159:255
2220,-48.60101422,-27.0705298,0.0,255:255:255
2221,-48.49753029,-27.58838391,1.0,223:223:255
2222,-48.91466525,-27.8485157,6.0,63:63:255
2223,-48.65659707,-27.75529991,15.0,255:0:0
2224,-48.58196882,-27.36517317,1.0,223:223:255
2225,-48.85200907,-27.34121934,6.0,63:63:255
2226,-48.90674943,-27.92752845,9.0,0:0:255
2227,-48.67778727,-27.49918694,3.0,159:159:255
2228,-48.51060873,-27.59411469,0.0,255:255:255
2229,-48.62302255,-27.8687745,0.0,255:255:255
2230,-48.64151123,-27.500625,0.0,255:255:255
2231,-48.96256087,-27.02260731,0.0,255:255:255
2232,-48.93026319,-28.63653781,3.0,159:159:255
2233,-48.99311735,-28.06461102,8.0,0:0:255
2234,-48.74480522,-27.92756993,11.0,255:0:0
2235,-48.48150616,-27.58541577,7.0,31:31:255
2236,-48.76380525,-27.40881125,9.0,0:0:255
2237,-48.89685011,-28.3414788,7.0,255:32:32
2238,-48.91181326,-28.02190459,10.0,0:0:255
2239,-48.72472138,-28.33691729,10.0,255:0:0
2240,-48.96632502,-27.2151314,6.0,255:64:64
2241,-48.90808862,-27.39794577,3.0,255:160:160
2242,-48.62906091,-27.6090592,2.0,255:192:192
2243,-48.89567321,-28.37559275,3.0,255:160:160
2244,-48.8372965,-27.51555682,2.0,191:191:255
2245,-48.81261552,-27.41846893,19.0,0:0:255
2246,-48.66197608,-27.73337364,11.0,0:0:255
2247,-48.98381744,-27.77986459,6.0,63:63:255
2248,-48.52281965,-27.1718411,1.0,255:224:224
2249,-48.60625264,-27.90748343,3.0,159:159:255
2250,-48.94314527,-27.70072239,3.0,159:159:255
2251,-48.60650981,-27.90803265,4.0,127:127:255
2252,-48.64945593,-27.34754639,0.0,255:255:255
2253,-48.7600924,-27.4944424,3.0,159:159:255
2254,-48.94243381,-27.79050325,2.0,191:191:255
2255,-48.99706695,-27.25344463,2.0,191:191:255
2256,-48.64743183,-27.37366097,5.0,255:96:96
2257,-48.75194028,-27.40400534,4.0,255:128:128
2258,-48.89829323,-27.85559525,5.0,255:96:96
2259,-48.8771544,-28.43349293,3.0,159:159:255
2260,-48.69147273,-27.31606621,3.0,159:159:255
2261,-48.54295342,-27.75949618,10.0,0:0:255
2262,-48.78121773,-28.24017693,2.0,255:192:192
2263,-48.72510525,-28.20375626,1.0,255:224:224
2264,-48.97135501,-28.03577853,7.0,31:31:255
2265,-48.85637959,-28.04686982,6.0,255:64:64
2266,-48.72882931,-27.48276776,2.0,191:191:255
2267,-48.84582035,-27.03541373,2.0,191:191:255
2268,-48.63266546,-27.02653778,1.0,255:224:224
2269,-48.87783531,-27.47168424,2.0,191:191:255
2270,-48.66386117,-28.10186693,1.0,255:224:224
2271,-48.78218838,-27.13740148,2.0,191:191:255
2272,-48.66843377,-28.01422945,11.0,0:0:255
2273,-48.80846267,-27.4869687,7.0,31:31:255
2274,-48.75669217,-28.30059899,0.0,255:255:255
2275,-48.63402649,-27.04247624,3.0,255:160:160
2276,-48.74937722,-27.15364666,1.0,223:223:255
2277,-48.7914039,-28.24545577,13.0,0:0:255
2278,-48.73104627,-27.74626471,6.0,255:64:64
2279,-48.88629957,-27.64943359,5.0,255:96:96
2280,-48.75125099,-28.10001646,1.0,223:223:255
2281,-48.68693517,-27.07234518,0.0,255:255:255
2282,-48.89264033,-27.98477766,4.0,127:127:255
2283,-48.91576816,-27.39144009,1.0,223:223:255
2284,-48.8479274,-28.05909288,2.0,255:192:192
2285,-48.79974469,-27.39790688,1.0,223:223:255
2286,-48.89156984,-28.28885163,2.0,255:192:192
2287,-48.68084175,-28.14756512,0.0,255:255:255
2288,-48.80824131,-27.12403778,2.0,191:191:255
2289,-48.99832565,-27.10575111,10.0,0:0:255
2290,-48.87770836,-28.1582271,4.0,127:127:255
2291,-48.82728946,-27.19080047,4.0,127:127:255
2292,-48.9241904,-27.53572726,4.0,255:128:128
2293,-48.80056504,-27.19150855,18.0,0:0:255
2294,-48.60586814,-27.33732877,-9999,255:255:255
2295,-48.82904842,-27.85698785,13.0,0:0:255
2296,-48.94624915,-27.29092683,4.0,255:128:128
2297,-48.92666658,-27.11529221,2.0,255:192:192
2298,-48.83301199,-27.93030025,1.0,223:223:255
2299,-48.81125713,-27.52339056,4.0,255:128:128
2300,-48.72798982,-27.96164572,4.0,127:127:255
